Taxon,Species,Trait,Value,Source
Trees,Salix caprea,SLA,14.461,WOODIV_v1.1
Trees,Salix caprea,StemSpecDens,0.476,WOODIV_v1.1
Trees,Salix cinerea,LA,1213.029,WOODIV_v1.1
Trees,Salix cinerea,SeedMass,0.104,WOODIV_v1.1
Trees,Salix cinerea,SLA,10.292,WOODIV_v1.1
Trees,Salix cinerea,StemSpecDens,0.443,WOODIV_v1.1
Trees,Salix eleagnos,LA,545.257,WOODIV_v1.1
Trees,Salix eleagnos,SeedMass,0.395,WOODIV_v1.1
Trees,Salix eleagnos,SLA,12.665,WOODIV_v1.1
Trees,Salix fragilis,LA,1546.8,WOODIV_v1.1
Trees,Salix fragilis,SeedMass,0.14,WOODIV_v1.1
Trees,Salix fragilis,SLA,9.991,WOODIV_v1.1
Trees,Salix fragilis,StemSpecDens,0.409,WOODIV_v1.1
Trees,Salix pentandra,LA,954.563,WOODIV_v1.1
Trees,Salix pentandra,SeedMass,0.156,WOODIV_v1.1
Trees,Salix pentandra,SLA,17.424,WOODIV_v1.1
Trees,Salix pentandra,StemSpecDens,0.002,WOODIV_v1.1
Trees,Salix purpurea,LA,424.788,WOODIV_v1.1
Trees,Salix purpurea,SeedMass,0.09,WOODIV_v1.1
Trees,Salix purpurea,SLA,11.378,WOODIV_v1.1
Trees,Salix purpurea,StemSpecDens,0.46,WOODIV_v1.1
Trees,Salix triandra,LA,793.607,WOODIV_v1.1
Trees,Salix triandra,SeedMass,0.02,WOODIV_v1.1
Trees,Salix triandra,SLA,11.599,WOODIV_v1.1
Trees,Salix triandra,StemSpecDens,0.355,WOODIV_v1.1
Trees,Salix viminalis,LA,425.583,WOODIV_v1.1
Trees,Salix viminalis,SLA,14.138,WOODIV_v1.1
Trees,Sambucus nigra,LA,1088.274,WOODIV_v1.1
Trees,Sambucus nigra,SeedMass,2.761,WOODIV_v1.1
Trees,Sambucus nigra,SLA,19.398,WOODIV_v1.1
Trees,Sambucus nigra,StemSpecDens,0.344,WOODIV_v1.1
Trees,Sambucus racemosa,LA,5094.036,WOODIV_v1.1
Trees,Sambucus racemosa,SeedMass,2.136,WOODIV_v1.1
Trees,Sambucus racemosa,SLA,24.496,WOODIV_v1.1
Trees,Sorbus aria,LA,5130.297,WOODIV_v1.1
Trees,Sorbus aria,SeedMass,19.979,WOODIV_v1.1
Trees,Sorbus aria,SLA,16.129,WOODIV_v1.1
Trees,Sorbus aria,StemSpecDens,0.697,WOODIV_v1.1
Trees,Sorbus aucuparia,LA,4242.942,WOODIV_v1.1
Trees,Sorbus aucuparia,SeedMass,3.604,WOODIV_v1.1
Trees,Sorbus aucuparia,SLA,12.862,WOODIV_v1.1
Trees,Sorbus aucuparia,StemSpecDens,0.641,WOODIV_v1.1
Trees,Sorbus domestica,LA,1509.211,WOODIV_v1.1
Trees,Sorbus domestica,SeedMass,25.285,WOODIV_v1.1
Trees,Sorbus domestica,SLA,17.069,WOODIV_v1.1
Trees,Sorbus domestica,StemSpecDens,0.42,WOODIV_v1.1
Trees,Sorbus graeca,SeedMass,19.903,WOODIV_v1.1
Trees,Sorbus graeca,StemSpecDens,0.55,WOODIV_v1.1
Trees,Sorbus latifolia,SeedMass,26.868,WOODIV_v1.1
Trees,Sorbus mougeotii,SeedMass,4,WOODIV_v1.1
Trees,Sorbus mougeotii,SLA,12.709,WOODIV_v1.1
Trees,Sorbus torminalis,LA,4703.847,WOODIV_v1.1
Trees,Sorbus torminalis,SeedMass,47.141,WOODIV_v1.1
Trees,Sorbus torminalis,SLA,17.273,WOODIV_v1.1
Trees,Sorbus torminalis,StemSpecDens,0.682,WOODIV_v1.1
Trees,Sorbus umbellata,SeedMass,246.949,WOODIV_v1.1
Trees,Spartium junceum,LA,161.352,WOODIV_v1.1
Trees,Spartium junceum,SeedMass,12.739,WOODIV_v1.1
Trees,Spartium junceum,SLA,16.346,WOODIV_v1.1
Trees,Spartium junceum,StemSpecDens,0.56,WOODIV_v1.1
Trees,Staphylea pinnata,LA,9175.306,WOODIV_v1.1
Trees,Staphylea pinnata,SeedMass,103.076,WOODIV_v1.1
Trees,Staphylea pinnata,SLA,31.398,WOODIV_v1.1
Trees,Styrax officinalis,LA,3250,WOODIV_v1.1
Trees,Styrax officinalis,SeedMass,419.464,WOODIV_v1.1
Trees,Styrax officinalis,StemSpecDens,0.61,WOODIV_v1.1
Trees,Tamarix africana,SeedMass,0.123,WOODIV_v1.1
Trees,Tamarix canariensis,LA,1,WOODIV_v1.1
Trees,Tamarix canariensis,SLA,11.474,WOODIV_v1.1
Trees,Tamarix dalmatica,StemSpecDens,0.61,WOODIV_v1.1
Trees,Tamarix gallica,SeedMass,0.027,WOODIV_v1.1
Trees,Tamarix ramosissima,SeedMass,0.14,WOODIV_v1.1
Trees,Tamarix ramosissima,SLA,19.167,WOODIV_v1.1
Trees,Tamarix ramosissima,StemSpecDens,0.644,WOODIV_v1.1
Trees,Tamarix smyrnensis,LA,12.5,WOODIV_v1.1
Trees,Tamarix smyrnensis,StemSpecDens,0.56,WOODIV_v1.1
Trees,Tamarix tetragyna,StemSpecDens,0.65,WOODIV_v1.1
Trees,Tamarix tetrandra,LA,12.5,WOODIV_v1.1
Trees,Tamarix tetrandra,SeedMass,0.291,WOODIV_v1.1
Trees,Tamarix tetrandra,StemSpecDens,0.62,WOODIV_v1.1
Trees,Taxus baccata,LA,51.664,WOODIV_v1.1
Trees,Taxus baccata,SeedMass,58.099,WOODIV_v1.1
Trees,Taxus baccata,SLA,7.359,WOODIV_v1.1
Trees,Taxus baccata,StemSpecDens,0.606,WOODIV_v1.1
Trees,Tetraclinis articulata,LA,204.94,WOODIV_v1.1
Trees,Tetraclinis articulata,SeedMass,11.277,WOODIV_v1.1
Trees,Tetraclinis articulata,SLA,3.379,WOODIV_v1.1
Trees,Tetraclinis articulata,StemSpecDens,0.627,WOODIV_v1.1
Trees,Tilia cordata,LA,3781.337,WOODIV_v1.1
Trees,Tilia cordata,SeedMass,34.75,WOODIV_v1.1
Trees,Tilia cordata,SLA,17.443,WOODIV_v1.1
Trees,Tilia cordata,StemSpecDens,0.456,WOODIV_v1.1
Trees,Tilia platyphyllos,LA,6773.792,WOODIV_v1.1
Trees,Tilia platyphyllos,SeedMass,94.878,WOODIV_v1.1
Trees,Tilia platyphyllos,SLA,29.136,WOODIV_v1.1
Trees,Tilia platyphyllos,StemSpecDens,0.445,WOODIV_v1.1
Trees,Tilia tomentosa,SeedMass,103.124,WOODIV_v1.1
Trees,Ulmus canescens,StemSpecDens,0.55,WOODIV_v1.1
Trees,Ulmus glabra,LA,3940.384,WOODIV_v1.1
Trees,Ulmus glabra,SeedMass,9.573,WOODIV_v1.1
Trees,Ulmus glabra,SLA,12.95,WOODIV_v1.1
Trees,Ulmus glabra,StemSpecDens,0.605,WOODIV_v1.1
Trees,Ulmus laevis,LA,4667.482,WOODIV_v1.1
Trees,Ulmus laevis,SeedMass,7.15,WOODIV_v1.1
Trees,Ulmus laevis,SLA,36.805,WOODIV_v1.1
Trees,Ulmus laevis,StemSpecDens,0.593,WOODIV_v1.1
Trees,Ulmus minor,LA,2013.614,WOODIV_v1.1
Trees,Ulmus minor,SeedMass,5.575,WOODIV_v1.1
Trees,Ulmus minor,SLA,21.596,WOODIV_v1.1
Trees,Ulmus minor,StemSpecDens,0.584,WOODIV_v1.1
Trees,Ulmus procera,LA,3162,WOODIV_v1.1
Trees,Ulmus procera,StemSpecDens,0.442,WOODIV_v1.1
Trees,Vitex agnus-castus,SeedMass,8.737,WOODIV_v1.1
Trees,Vitex agnus-castus,SLA,12.01,WOODIV_v1.1
Trees,Vitex agnus-castus,StemSpecDens,0.55,WOODIV_v1.1
Trees,Abies alba,HeightMax,43.75,WOODIV_v1.1
Trees,Abies borisii-regis,HeightMax,30,WOODIV_v1.1
Trees,Abies cephalonica,HeightMax,30,WOODIV_v1.1
Trees,Abies nebrodensis,HeightMax,15,WOODIV_v1.1
Trees,Abies pinsapo,HeightMax,25,WOODIV_v1.1
Trees,Acer campestre,HeightMax,15,WOODIV_v1.1
Trees,Acer cappadocicum,HeightMax,20,WOODIV_v1.1
Trees,Acer heldreichii,HeightMax,28.333,WOODIV_v1.1
Trees,Acer hyrcanum,HeightMax,20,WOODIV_v1.1
Trees,Acer monspessulanum,HeightMax,9,WOODIV_v1.1
Trees,Acer obtusifolium,HeightMax,10,WOODIV_v1.1
Trees,Acer opalus,HeightMax,15,WOODIV_v1.1
Trees,Acer platanoides,HeightMax,20,WOODIV_v1.1
Trees,Acer pseudoplatanus,HeightMax,30,WOODIV_v1.1
Trees,Acer sempervirens,HeightMax,8.5,WOODIV_v1.1
Trees,Acer tataricum,HeightMax,10,WOODIV_v1.1
Trees,Aesculus hippocastanum,HeightMax,17.5,WOODIV_v1.1
Trees,Alnus cordata,HeightMax,11.5,WOODIV_v1.1
Trees,Alnus glutinosa,HeightMax,23.333,WOODIV_v1.1
Trees,Alnus incana,HeightMax,7.5,WOODIV_v1.1
Trees,Alnus orientalis,HeightMax,20,WOODIV_v1.1
Trees,Alnus viridis,HeightMax,3,WOODIV_v1.1
Trees,Arbutus andrachne,HeightMax,5,WOODIV_v1.1
Trees,Arbutus unedo,HeightMax,6,WOODIV_v1.1
Trees,Betula pendula,HeightMax,28.333,WOODIV_v1.1
Trees,Betula pubescens,HeightMax,16.667,WOODIV_v1.1
Trees,Buxus balearica,HeightMax,3,WOODIV_v1.1
Trees,Buxus sempervirens,HeightMax,6,WOODIV_v1.1
Trees,Carpinus betulus,HeightMax,21.667,WOODIV_v1.1
Trees,Carpinus orientalis,HeightMax,5,WOODIV_v1.1
Trees,Castanea sativa,HeightMax,27.5,WOODIV_v1.1
Trees,Cedrus libani,HeightMax,50,WOODIV_v1.1
Trees,Celtis australis,HeightMax,27.5,WOODIV_v1.1
Trees,Celtis planchoniana,HeightMax,4.5,WOODIV_v1.1
Trees,Celtis tournefortii,HeightMax,5.5,WOODIV_v1.1
Trees,Ceratonia siliqua,HeightMax,8,WOODIV_v1.1
Trees,Cercis siliquastrum,HeightMax,9,WOODIV_v1.1
Trees,Chamaerops humilis,HeightMax,2.333,WOODIV_v1.1
Trees,Corylus avellana,HeightMax,5.75,WOODIV_v1.1
Trees,Corylus colurna,HeightMax,25,WOODIV_v1.1
Trees,Cotinus coggygria,HeightMax,0.95,WOODIV_v1.1
Trees,Cotoneaster granatensis,HeightMax,3,WOODIV_v1.1
Trees,Crataegus azarolus,HeightMax,8,WOODIV_v1.1
Trees,Crataegus heldreichii,HeightMax,6,WOODIV_v1.1
Trees,Crataegus laciniata,HeightMax,6.5,WOODIV_v1.1
Trees,Crataegus laevigata,HeightMax,6,WOODIV_v1.1
Trees,Crataegus monogyna,HeightMax,5.667,WOODIV_v1.1
Trees,Crataegus nevadensis,HeightMax,4,WOODIV_v1.1
Trees,Crataegus orientalis,HeightMax,5.5,WOODIV_v1.1
Trees,Crataegus pentagyna,HeightMax,7,WOODIV_v1.1
Trees,Crataegus pycnoloba,HeightMax,4,WOODIV_v1.1
Trees,Cupressus sempervirens,HeightMax,23.75,WOODIV_v1.1
Trees,Cytisus aeolicus,HeightMax,4,WOODIV_v1.1
Trees,Erica arborea,HeightMax,4.333,WOODIV_v1.1
Trees,Fagus orientalis,HeightMax,40,WOODIV_v1.1
Trees,Fagus sylvatica,HeightMax,32.5,WOODIV_v1.1
Trees,Ficus carica,HeightMax,7,WOODIV_v1.1
Trees,Fontanesia philliraeoides,HeightMax,3,WOODIV_v1.1
Trees,Frangula alnus,HeightMax,5,WOODIV_v1.1
Trees,Fraxinus angustifolia,HeightMax,15,WOODIV_v1.1
Trees,Fraxinus excelsior,HeightMax,30,WOODIV_v1.1
Trees,Fraxinus ornus,HeightMax,9.333,WOODIV_v1.1
Trees,Fraxinus pallisae,HeightMax,27.5,WOODIV_v1.1
Trees,Genista etnensis,HeightMax,6,WOODIV_v1.1
Trees,Genista tyrrhena,HeightMax,4,WOODIV_v1.1
Trees,Ilex aquifolium,HeightMax,8.667,WOODIV_v1.1
Trees,Juglans regia,HeightMax,20,WOODIV_v1.1
Trees,Juniperus communis,HeightMax,9.5,WOODIV_v1.1
Trees,Juniperus drupacea,HeightMax,17.5,WOODIV_v1.1
Trees,Juniperus excelsa,HeightMax,20,WOODIV_v1.1
Trees,Juniperus foetidissima,HeightMax,12.5,WOODIV_v1.1
Trees,Juniperus macrocarpa,HeightMax,5.5,WOODIV_v1.1
Trees,Juniperus navicularis,HeightMax,2,WOODIV_v1.1
Trees,Juniperus oxycedrus,HeightMax,9,WOODIV_v1.1
Trees,Juniperus phoenicea,HeightMax,6.75,WOODIV_v1.1
Trees,Juniperus thurifera,HeightMax,13.333,WOODIV_v1.1
Trees,Laurus nobilis,HeightMax,6.5,WOODIV_v1.1
Trees,Liquidambar orientalis,HeightMax,16,WOODIV_v1.1
Trees,Lonicera arborea,HeightMax,3,WOODIV_v1.1
Trees,Malus dasyphylla,HeightMax,10,WOODIV_v1.1
Trees,Malus florentina,HeightMax,4,WOODIV_v1.1
Trees,Malus sylvestris,HeightMax,10.667,WOODIV_v1.1
Trees,Malus trilobata,HeightMax,8,WOODIV_v1.1
Trees,Myrica faya,HeightMax,8,WOODIV_v1.1
Trees,Myrtus communis,HeightMax,3.833,WOODIV_v1.1
Trees,Nerium oleander,HeightMax,5.333,WOODIV_v1.1
Trees,Olea europaea,HeightMax,11.667,WOODIV_v1.1
Trees,Ostrya carpinifolia,HeightMax,15,WOODIV_v1.1
Trees,Phillyrea angustifolia,HeightMax,2.667,WOODIV_v1.1
Trees,Phillyrea latifolia,HeightMax,6.333,WOODIV_v1.1
Trees,Phoenix theophrasti,HeightMax,10,WOODIV_v1.1
Trees,Pinus brutia,HeightMax,20,WOODIV_v1.1
Trees,Pinus halepensis,HeightMax,20,WOODIV_v1.1
Trees,Pinus heldreichii,HeightMax,20,WOODIV_v1.1
Trees,Pinus mugo,HeightMax,11.833,WOODIV_v1.1
Trees,Pinus nigra,HeightMax,32,WOODIV_v1.1
Trees,Pinus pinaster,HeightMax,36.667,WOODIV_v1.1
Trees,Pinus pinea,HeightMax,28.333,WOODIV_v1.1
Trees,Pinus sylvestris,HeightMax,35,WOODIV_v1.1
Trees,Pistacia atlantica,HeightMax,10,WOODIV_v1.1
Trees,Pistacia lentiscus,HeightMax,2.5,WOODIV_v1.1
Trees,Pistacia terebinthus,HeightMax,4.5,WOODIV_v1.1
Trees,Platanus orientalis,HeightMax,30,WOODIV_v1.1
Trees,Populus alba,HeightMax,30,WOODIV_v1.1
Trees,Populus nigra,HeightMax,30,WOODIV_v1.1
Trees,Populus tremula,HeightMax,23.75,WOODIV_v1.1
Trees,Prunus avium,HeightMax,20,WOODIV_v1.1
Trees,Prunus brigantina,HeightMax,5.5,WOODIV_v1.1
Trees,Prunus cerasifera,HeightMax,5.667,WOODIV_v1.1
Trees,Prunus cocomilia,HeightMax,5,WOODIV_v1.1
Trees,Prunus lusitanica,HeightMax,8,WOODIV_v1.1
Trees,Prunus mahaleb,HeightMax,4.167,WOODIV_v1.1
Trees,Prunus padus,HeightMax,12,WOODIV_v1.1
Trees,Prunus webbii,HeightMax,3,WOODIV_v1.1
Trees,Pyrus bourgaeana,HeightMax,10,WOODIV_v1.1
Trees,Pyrus cordata,HeightMax,11.5,WOODIV_v1.1
Trees,Pyrus elaeagrifolia,HeightMax,8,WOODIV_v1.1
Trees,Pyrus pyraster,HeightMax,16.667,WOODIV_v1.1
Trees,Pyrus spinosa,HeightMax,5.333,WOODIV_v1.1
Trees,Pyrus syriaca,HeightMax,8,WOODIV_v1.1
Trees,Quercus alnifolia,HeightMax,10,WOODIV_v1.1
Trees,Quercus aucheri,HeightMax,10,WOODIV_v1.1
Trees,Quercus canariensis,HeightMax,30,WOODIV_v1.1
Trees,Quercus cerris,HeightMax,23.333,WOODIV_v1.1
Trees,Quercus coccifera,HeightMax,2.5,WOODIV_v1.1
Trees,Quercus congesta,HeightMax,12,WOODIV_v1.1
Trees,Quercus crenata,HeightMax,20,WOODIV_v1.1
Trees,Quercus dalechampii,HeightMax,20,WOODIV_v1.1
Trees,Quercus faginea,HeightMax,17.5,WOODIV_v1.1
Trees,Quercus frainetto,HeightMax,22.5,WOODIV_v1.1
Trees,Quercus gussonei,HeightMax,25,WOODIV_v1.1
Trees,Quercus ichnusae,HeightMax,20,WOODIV_v1.1
Trees,Quercus ilex,HeightMax,20.167,WOODIV_v1.1
Trees,Quercus infectoria,HeightMax,7,WOODIV_v1.1
Trees,Quercus ithaburensis,HeightMax,21.667,WOODIV_v1.1
Trees,Quercus petraea,HeightMax,31.25,WOODIV_v1.1
Trees,Quercus pubescens,HeightMax,21,WOODIV_v1.1
Trees,Quercus pyrenaica,HeightMax,18.333,WOODIV_v1.1
Trees,Quercus robur,HeightMax,27.5,WOODIV_v1.1
Trees,Quercus suber,HeightMax,15,WOODIV_v1.1
Trees,Quercus trojana,HeightMax,12,WOODIV_v1.1
Trees,Rhamnus alaternus,HeightMax,4.5,WOODIV_v1.1
Trees,Rhamnus cathartica,HeightMax,5.5,WOODIV_v1.1
Trees,Rhamnus persicifolia,HeightMax,1,WOODIV_v1.1
Trees,Rhododendron ponticum,HeightMax,5,WOODIV_v1.1
Trees,Salix alba,HeightMax,26.25,WOODIV_v1.1
Trees,Salix amplexicaulis,HeightMax,5,WOODIV_v1.1
Trees,Salix apennina,HeightMax,4,WOODIV_v1.1
Trees,Salix appendiculata,HeightMax,5,WOODIV_v1.1
Trees,Salix arrigonii,HeightMax,8,WOODIV_v1.1
Trees,Salix caprea,HeightMax,9.75,WOODIV_v1.1
Trees,Salix cinerea,HeightMax,5,WOODIV_v1.1
Trees,Salix eleagnos,HeightMax,7.75,WOODIV_v1.1
Trees,Salix fragilis,HeightMax,20,WOODIV_v1.1
Trees,Salix gussonei,HeightMax,8,WOODIV_v1.1
Trees,Salix pedicellata,HeightMax,9,WOODIV_v1.1
Trees,Salix pentandra,HeightMax,9.5,WOODIV_v1.1
Trees,Salix purpurea,HeightMax,6,WOODIV_v1.1
Trees,Salix salviifolia,HeightMax,7,WOODIV_v1.1
Trees,Salix triandra,HeightMax,6.75,WOODIV_v1.1
Trees,Salix viminalis,HeightMax,9.333,WOODIV_v1.1
Trees,Salix xanthicola,HeightMax,2.5,WOODIV_v1.1
Trees,Sambucus nigra,HeightMax,5.667,WOODIV_v1.1
Trees,Sambucus racemosa,HeightMax,3.333,WOODIV_v1.1
Trees,Searsia tripartita,HeightMax,3,WOODIV_v1.1
Trees,Sorbus aria,HeightMax,20,WOODIV_v1.1
Trees,Sorbus aucuparia,HeightMax,15,WOODIV_v1.1
Trees,Sorbus austriaca,HeightMax,6,WOODIV_v1.1
Trees,Sorbus domestica,HeightMax,16.667,WOODIV_v1.1
Trees,Sorbus graeca,HeightMax,10,WOODIV_v1.1
Trees,Sorbus latifolia,HeightMax,12.5,WOODIV_v1.1
Trees,Sorbus mougeotii,HeightMax,14.333,WOODIV_v1.1
Trees,Sorbus torminalis,HeightMax,15.667,WOODIV_v1.1
Trees,Sorbus umbellata,HeightMax,7.5,WOODIV_v1.1
Trees,Spartium junceum,HeightMax,2.5,WOODIV_v1.1
Trees,Staphylea pinnata,HeightMax,5,WOODIV_v1.1
Trees,Styrax officinalis,HeightMax,3.5,WOODIV_v1.1
Trees,Tamarix africana,HeightMax,4.667,WOODIV_v1.1
Trees,Tamarix arborea,HeightMax,6,WOODIV_v1.1
Trees,Tamarix boveana,HeightMax,5,WOODIV_v1.1
Trees,Tamarix canariensis,HeightMax,5,WOODIV_v1.1
Trees,Tamarix dalmatica,HeightMax,5.5,WOODIV_v1.1
Trees,Tamarix gallica,HeightMax,6.667,WOODIV_v1.1
Trees,Tamarix hampeana,HeightMax,6,WOODIV_v1.1
Trees,Tamarix laxa,HeightMax,3,WOODIV_v1.1
Trees,Tamarix mascatensis,HeightMax,3,WOODIV_v1.1
Trees,Tamarix minoa,HeightMax,5,WOODIV_v1.1
Trees,Tamarix parviflora,HeightMax,4,WOODIV_v1.1
Trees,Tamarix passerinoides,HeightMax,4,WOODIV_v1.1
Trees,Tamarix ramosissima,HeightMax,6,WOODIV_v1.1
Trees,Tamarix smyrnensis,HeightMax,4,WOODIV_v1.1
Trees,Tamarix tetragyna,HeightMax,4,WOODIV_v1.1
Trees,Tamarix tetrandra,HeightMax,3,WOODIV_v1.1
Trees,Taxus baccata,HeightMax,17.5,WOODIV_v1.1
Trees,Tetraclinis articulata,HeightMax,10.5,WOODIV_v1.1
Trees,Tilia cordata,HeightMax,21.667,WOODIV_v1.1
Trees,Tilia platyphyllos,HeightMax,22.5,WOODIV_v1.1
Trees,Tilia tomentosa,HeightMax,25,WOODIV_v1.1
Trees,Ulmus canescens,HeightMax,15,WOODIV_v1.1
Trees,Ulmus glabra,HeightMax,31.25,WOODIV_v1.1
Trees,Ulmus laevis,HeightMax,20,WOODIV_v1.1
Trees,Ulmus minor,HeightMax,22.5,WOODIV_v1.1
Trees,Ulmus procera,HeightMax,27.5,WOODIV_v1.1
Trees,Vitex agnus-castus,HeightMax,4.333,WOODIV_v1.1
Trees,Zelkova abelicea,HeightMax,5,WOODIV_v1.1
Trees,Zelkova sicula,HeightMax,5,WOODIV_v1.1
Birds,Acanthis flammea,Beak.Length_Culmen,11.4,AVONET
Birds,Acanthis flammea,Beak.Length_Nares,7.8,AVONET
Birds,Acanthis flammea,Beak.Width,4.5,AVONET
Birds,Acanthis flammea,Beak.Depth,6.5,AVONET
Birds,Acanthis flammea,Tarsus.Length,15.6,AVONET
Birds,Acanthis flammea,Wing.Length,75.8,AVONET
Birds,Acanthis flammea,Kipps.Distance,25.0,AVONET
Birds,Acanthis flammea,Secondary1,50.7,AVONET
Birds,Acanthis flammea,Hand-Wing.Index,33.1,AVONET
Birds,Acanthis flammea,Tail.Length,58.7,AVONET
Birds,Acanthis flammea,Mass,13.0,AVONET
Birds,Acanthis flammea,Migration,2,AVONET
Birds,Acanthis flammea,Trophic.Level,Herbivore,AVONET
Birds,Acanthis flammea,Trophic.Niche,Granivore,AVONET
Birds,Acanthis flammea,Primary.Lifestyle,Generalist,AVONET
Birds,Accipiter brevipes,Beak.Length_Culmen,21.1,AVONET
Birds,Accipiter brevipes,Beak.Length_Nares,12.1,AVONET
Birds,Accipiter brevipes,Beak.Width,8.7,AVONET
Birds,Accipiter brevipes,Beak.Depth,11.1,AVONET
Birds,Accipiter brevipes,Tarsus.Length,46.4,AVONET
Birds,Accipiter brevipes,Wing.Length,217.6,AVONET
Birds,Accipiter brevipes,Kipps.Distance,87.8,AVONET
Birds,Accipiter brevipes,Secondary1,129.9,AVONET
Birds,Accipiter brevipes,Hand-Wing.Index,40.2,AVONET
Birds,Accipiter brevipes,Tail.Length,153.5,AVONET
Birds,Accipiter brevipes,Mass,186.5,AVONET
Birds,Accipiter brevipes,Migration,3,AVONET
Birds,Accipiter brevipes,Trophic.Level,Carnivore,AVONET
Birds,Accipiter brevipes,Trophic.Niche,Vertivore,AVONET
Birds,Accipiter brevipes,Primary.Lifestyle,Generalist,AVONET
Birds,Accipiter gentilis,Beak.Length_Culmen,33.7,AVONET
Birds,Accipiter gentilis,Beak.Length_Nares,19.6,AVONET
Birds,Accipiter gentilis,Beak.Width,11.6,AVONET
Birds,Accipiter gentilis,Beak.Depth,18.0,AVONET
Birds,Accipiter gentilis,Tarsus.Length,67.3,AVONET
Birds,Accipiter gentilis,Wing.Length,337.6,AVONET
Birds,Accipiter gentilis,Kipps.Distance,122.6,AVONET
Birds,Accipiter gentilis,Secondary1,215.0,AVONET
Birds,Accipiter gentilis,Hand-Wing.Index,36.3,AVONET
Birds,Accipiter gentilis,Tail.Length,241.1,AVONET
Birds,Accipiter gentilis,Mass,866.0,AVONET
Birds,Accipiter gentilis,Migration,2,AVONET
Birds,Accipiter gentilis,Trophic.Level,Carnivore,AVONET
Birds,Accipiter gentilis,Trophic.Niche,Vertivore,AVONET
Birds,Accipiter gentilis,Primary.Lifestyle,Generalist,AVONET
Birds,Accipiter nisus,Beak.Length_Culmen,19.6,AVONET
Birds,Accipiter nisus,Beak.Length_Nares,11.4,AVONET
Birds,Accipiter nisus,Beak.Width,8.4,AVONET
Birds,Accipiter nisus,Beak.Depth,10.0,AVONET
Birds,Accipiter nisus,Tarsus.Length,53.6,AVONET
Birds,Accipiter nisus,Wing.Length,207.4,AVONET
Birds,Accipiter nisus,Kipps.Distance,74.2,AVONET
Birds,Accipiter nisus,Secondary1,134.3,AVONET
Birds,Accipiter nisus,Hand-Wing.Index,35.5,AVONET
Birds,Accipiter nisus,Tail.Length,155.5,AVONET
Birds,Accipiter nisus,Mass,220.8,AVONET
Birds,Accipiter nisus,Migration,2,AVONET
Birds,Accipiter nisus,Trophic.Level,Carnivore,AVONET
Birds,Accipiter nisus,Trophic.Niche,Vertivore,AVONET
Birds,Accipiter nisus,Primary.Lifestyle,Insessorial,AVONET
Birds,Aegithalos caudatus,Beak.Length_Culmen,7.6,AVONET
Birds,Aegithalos caudatus,Beak.Length_Nares,4.2,AVONET
Birds,Aegithalos caudatus,Beak.Width,2.5,AVONET
Birds,Aegithalos caudatus,Beak.Depth,3.3,AVONET
Birds,Aegithalos caudatus,Tarsus.Length,15.9,AVONET
Birds,Aegithalos caudatus,Wing.Length,63.1,AVONET
Birds,Aegithalos caudatus,Kipps.Distance,14.0,AVONET
Birds,Aegithalos caudatus,Secondary1,49.5,AVONET
Birds,Aegithalos caudatus,Hand-Wing.Index,22.0,AVONET
Birds,Aegithalos caudatus,Tail.Length,87.8,AVONET
Birds,Aegithalos caudatus,Mass,8.6,AVONET
Birds,Aegithalos caudatus,Migration,1,AVONET
Birds,Aegithalos caudatus,Trophic.Level,Carnivore,AVONET
Birds,Aegithalos caudatus,Trophic.Niche,Invertivore,AVONET
Birds,Aegithalos caudatus,Primary.Lifestyle,Insessorial,AVONET
Birds,Aegolius funereus,Beak.Length_Culmen,18.2,AVONET
Birds,Aegolius funereus,Beak.Length_Nares,11.0,AVONET
Birds,Aegolius funereus,Beak.Width,7.9,AVONET
Birds,Aegolius funereus,Beak.Depth,10.5,AVONET
Birds,Aegolius funereus,Tarsus.Length,23.4,AVONET
Birds,Aegolius funereus,Wing.Length,169.1,AVONET
Birds,Aegolius funereus,Kipps.Distance,53.2,AVONET
Birds,Aegolius funereus,Secondary1,115.9,AVONET
Birds,Aegolius funereus,Hand-Wing.Index,31.5,AVONET
Birds,Aegolius funereus,Tail.Length,102.5,AVONET
Birds,Aegolius funereus,Mass,137.2,AVONET
Birds,Aegolius funereus,Migration,2,AVONET
Birds,Aegolius funereus,Trophic.Level,Carnivore,AVONET
Birds,Aegolius funereus,Trophic.Niche,Vertivore,AVONET
Birds,Aegolius funereus,Primary.Lifestyle,Insessorial,AVONET
Birds,Aegypius monachus,Beak.Length_Culmen,87.8,AVONET
Birds,Aegypius monachus,Beak.Length_Nares,59.9,AVONET
Birds,Aegypius monachus,Beak.Width,27.9,AVONET
Birds,Aegypius monachus,Beak.Depth,39.8,AVONET
Birds,Aegypius monachus,Tarsus.Length,134.2,AVONET
Birds,Aegypius monachus,Wing.Length,734.2,AVONET
Birds,Aegypius monachus,Kipps.Distance,302.2,AVONET
Birds,Aegypius monachus,Secondary1,432.0,AVONET
Birds,Aegypius monachus,Hand-Wing.Index,41.1,AVONET
Birds,Aegypius monachus,Tail.Length,371.0,AVONET
Birds,Aegypius monachus,Mass,9320.6,AVONET
Birds,Aegypius monachus,Migration,1,AVONET
Birds,Aegypius monachus,Trophic.Level,Scavenger,AVONET
Birds,Aegypius monachus,Trophic.Niche,Scavenger,AVONET
Birds,Aegypius monachus,Primary.Lifestyle,Terrestrial,AVONET
